CustomerID,CustomerSegment,AcquisitionChannel,TenureMonths,SupportCalls,TotalSpend_USD,ChurnStatus
CUST_00502,Premium,Facebook Ads,1,3,2185.8,0
CUST_00503,Basic,Google Search,48,7,72.72,1
CUST_00504,Basic,Facebook Ads,43,7,93.27,1
CUST_00505,Standard,Google Search,23,0,1504.29,0
CUST_00506,Premium,Organic,9,4,281.19,0
CUST_00507,Premium,Email Marketing,19,4,NaN,0
CUST_00508,Premium,Google Search,19,1,2289.87,0
CUST_00509,Premium,Organic,39,3,753.34,0
CUST_00510,Basic,Organic,29,6,334.62,1
CUST_00511,Standard,Organic,32,7,151.09,0
CUST_00512,Basic,Facebook Ads,14,2,3450.82,0
CUST_00513,Standard,Facebook Ads,41,7,2410.74,0
CUST_00514,Premium,Organic,18,6,2380.56,0
CUST_00515,Standard,Organic,3,5,1159.07,0
CUST_00516,Standard,Facebook Ads,43,0,756.7,1
CUST_00517,Standard,Organic,4,7,1366.11,0
CUST_00518,Premium,Organic,2,5,3958.61,0
CUST_00519,Basic,Email Marketing,27,5,392.76,1
CUST_00520,Premium,Organic,17,4,864.37,0
CUST_00521,Standard,Organic,8,6,2511.69,0
CUST_00522,Basic,Google Search,38,6,155.15,1
CUST_00523,Premium,Organic,45,7,4384.11,0
CUST_00524,Standard,Email Marketing,44,0,3508.43,0
CUST_00525,Basic,Google Search,17,5,277.05,1
CUST_00526,Standard,Email Marketing,17,2,3461.38,0
CUST_00527,Basic,Organic,8,5,75.25,1
CUST_00528,Premium,Email Marketing,30,5,3116.99,0
CUST_00529,Premium,Email Marketing,39,5,659.35,0
CUST_00530,Basic,Organic,31,2,4148.3,0
CUST_00531,Premium,Organic,23,3,1495.37,0
CUST_00532,Basic,Facebook Ads,12,2,711.82,0
CUST_00533,Basic,Email Marketing,25,5,192.01,0
CUST_00534,Basic,Google Search,11,5,201.61,1
CUST_00535,Basic,Email Marketing,2,1,4114.09,0
CUST_00536,Basic,Google Search,48,3,4498.13,0
CUST_00537,Standard,Organic,24,6,1583.72,0
CUST_00538,Standard,Google Search,38,7,1782.67,0
CUST_00539,Premium,Facebook Ads,41,1,3207.19,0
CUST_00540,Standard,Google Search,7,1,1082.85,0
CUST_00541,Standard,Organic,42,6,650.18,1
CUST_00542,Basic,Google Search,16,4,1516.5,1
CUST_00543,Premium,Facebook Ads,13,0,3996.15,0
CUST_00544,Basic,Email Marketing,19,0,2200.81,1
CUST_00545,Premium,Google Search,36,5,3830.01,0
CUST_00546,Premium,Google Search,5,6,4209.29,1
CUST_00547,Standard,Email Marketing,26,5,2031.42,0
CUST_00548,Premium,Email Marketing,31,7,2387.31,0
CUST_00549,Premium,Facebook Ads,4,3,1496.67,0
CUST_00550,Basic,Google Search,47,5,197.47,1
CUST_00551,Standard,Organic,2,7,4450.26,0
CUST_00552,Standard,Google Search,48,6,4210.05,0
CUST_00553,Premium,Email Marketing,31,2,2561.86,1
CUST_00554,Standard,Email Marketing,27,0,1082.01,0
CUST_00555,Premium,Organic,41,6,1001.98,0
CUST_00556,Basic,Organic,14,0,1277.46,0
CUST_00557,Basic,Google Search,9,6,NaN,1
CUST_00558,Premium,Email Marketing,43,0,1486.24,0
CUST_00559,Premium,Facebook Ads,35,0,463.76,0
CUST_00560,Standard,Facebook Ads,1,6,3389.2,0
CUST_00561,Basic,Facebook Ads,33,6,153.43,1
CUST_00562,Standard,Google Search,45,5,3745.37,0
CUST_00563,Premium,Email Marketing,38,4,4243.87,0
CUST_00564,Standard,Facebook Ads,29,6,1983.68,0
CUST_00565,Standard,Facebook Ads,28,1,2309.71,0
CUST_00566,Standard,Email Marketing,32,6,3933.21,0
CUST_00567,Standard,Organic,43,1,795.44,0
CUST_00568,Standard,Email Marketing,22,3,1127.13,0
CUST_00569,Standard,Google Search,9,0,4024.95,0
CUST_00570,Premium,Organic,10,0,1870.08,1
CUST_00571,Standard,Email Marketing,7,1,684.4,1
CUST_00572,Standard,Facebook Ads,29,3,3809.83,0
CUST_00573,Premium,Facebook Ads,34,0,3217.96,0
CUST_00574,Premium,Google Search,5,6,3468.97,1
CUST_00575,Standard,Facebook Ads,7,7,2507.78,0
CUST_00576,Basic,Organic,4,0,2977.48,0
CUST_00577,Basic,Google Search,47,7,381.62,1
CUST_00578,Standard,Facebook Ads,5,6,1355.08,0
CUST_00579,Basic,Email Marketing,40,0,366.12,0
CUST_00580,Standard,Facebook Ads,33,5,827.81,0
CUST_00581,Premium,Organic,14,7,1289.84,0
CUST_00582,Standard,Facebook Ads,3,2,1210.68,0
CUST_00583,Premium,Facebook Ads,28,6,1246.92,0
CUST_00584,Premium,Organic,48,0,NaN,0
CUST_00585,Premium,Google Search,9,5,3376.77,0
CUST_00586,Basic,Facebook Ads,17,7,305.2,1
CUST_00587,Basic,Organic,10,5,346.87,1
CUST_00588,Standard,Google Search,44,5,351.38,0
CUST_00589,Standard,Facebook Ads,47,0,3299.52,0
CUST_00590,Standard,Email Marketing,34,1,598.59,0
CUST_00591,Premium,Google Search,24,2,2180.42,1
CUST_00592,Premium,Email Marketing,44,4,1271.16,0
CUST_00593,Standard,Organic,1,5,1259.49,0
CUST_00594,Premium,Google Search,43,2,4080.21,0
CUST_00595,Standard,Email Marketing,24,7,2748.42,0
CUST_00596,Premium,Google Search,14,5,823.22,0
CUST_00597,Standard,Organic,25,4,1477.09,0
CUST_00598,Basic,Email Marketing,39,1,1531.99,0
CUST_00599,Standard,Email Marketing,30,2,3254.62,0
CUST_00600,Premium,Email Marketing,7,0,4044.82,0
CUST_00601,Premium,Facebook Ads,8,4,3103.36,1
CUST_00602,Basic,Email Marketing,8,6,294.74,1
CUST_00603,Basic,Facebook Ads,22,3,965.15,0
CUST_00604,Standard,Organic,21,7,2334.87,0
CUST_00605,Standard,Google Search,39,7,843.36,0
CUST_00606,Basic,Email Marketing,5,5,65.78,1
CUST_00607,Standard,Email Marketing,48,5,1392.25,0
CUST_00608,Premium,Facebook Ads,42,1,3690.13,0
CUST_00609,Basic,Facebook Ads,46,0,534.04,0
CUST_00610,Standard,Organic,5,0,2365.57,0
CUST_00611,Standard,Email Marketing,46,0,4050.58,0
CUST_00612,Basic,Organic,40,6,353.96,1
CUST_00613,Standard,Email Marketing,22,4,3684.15,0
CUST_00614,Standard,Organic,18,6,2637.53,0
CUST_00615,Premium,Google Search,8,4,3873.82,0
CUST_00616,Premium,Google Search,3,6,492.92,0
CUST_00617,Premium,Email Marketing,8,5,2606.78,0
CUST_00618,Basic,Facebook Ads,13,6,250.25,0
CUST_00619,Standard,Facebook Ads,6,6,2919.41,0
CUST_00620,Premium,Email Marketing,41,UNKNOWN,2618.6,0
CUST_00621,Basic,Organic,1,2,1555.35,0
CUST_00622,Basic,Organic,18,0,3129.53,0
CUST_00623,Premium,Google Search,23,5,2463.67,0
CUST_00624,Premium,Facebook Ads,23,5,1565.45,0
CUST_00625,Premium,Google Search,23,6,2220.93,0
CUST_00626,Basic,Facebook Ads,23,2,2283.58,0
CUST_00627,Basic,Organic,34,7,85.57,0
CUST_00628,Standard,Facebook Ads,39,7,1156.77,0
CUST_00629,Basic,Facebook Ads,28,5,NaN,1
CUST_00630,Premium,Facebook Ads,10,4,3085.12,0
CUST_00631,Standard,Facebook Ads,41,3,1284.36,0
CUST_00632,Standard,Google Search,10,3,4125.25,0
CUST_00633,Premium,Email Marketing,35,5,3794.69,1
CUST_00634,Premium,Facebook Ads,17,7,3177.14,0
CUST_00635,Standard,Email Marketing,16,UNKNOWN,4090.41,0
CUST_00636,Standard,Email Marketing,43,1,3785.43,1
CUST_00637,Premium,Facebook Ads,5,0,3386.75,0
CUST_00638,Premium,Google Search,37,4,1304.56,0
CUST_00639,Standard,Organic,2,6,3742.24,0
CUST_00640,Premium,Email Marketing,2,0,1407.77,0
CUST_00641,Standard,Organic,4,6,4135.09,1
CUST_00642,Premium,Email Marketing,9,2,774.35,0
CUST_00643,Premium,Google Search,44,3,4125.8,0
CUST_00644,Premium,Email Marketing,24,1,1274.74,0
CUST_00645,Premium,Email Marketing,13,6,832.49,0
CUST_00646,Basic,Facebook Ads,29,2,2711.1,0
CUST_00647,Standard,Organic,38,5,3377.62,0
CUST_00648,Premium,Organic,19,1,3413.0,0
CUST_00649,Premium,Google Search,22,2,699.55,0
CUST_00650,Standard,Organic,14,6,2862.46,0
CUST_00651,Standard,Facebook Ads,1,5,3184.0,0
CUST_00652,Basic,Organic,42,2,3434.01,0
CUST_00653,Standard,Email Marketing,38,0,3607.32,0
CUST_00654,Standard,Email Marketing,17,3,940.6,0
CUST_00655,Standard,Google Search,12,0,2945.64,0
CUST_00656,Basic,Facebook Ads,29,3,3722.41,0
CUST_00657,Premium,Organic,48,6,890.47,1
CUST_00658,Standard,Facebook Ads,37,0,220.82,0
CUST_00659,Basic,Google Search,6,5,342.19,1
CUST_00660,Standard,Email Marketing,24,1,664.71,0
CUST_00661,Basic,Organic,18,0,1267.63,0
CUST_00662,Standard,Organic,19,4,2591.51,0
CUST_00663,Basic,Email Marketing,10,0,751.27,0
CUST_00664,Standard,Google Search,27,3,358.22,0
CUST_00665,Standard,Organic,38,5,3342.83,0
CUST_00666,Standard,Facebook Ads,32,7,4168.87,0
CUST_00667,Premium,Facebook Ads,39,3,3827.6,0
CUST_00668,Premium,Organic,2,7,2902.08,0
CUST_00669,Premium,Google Search,44,2,4068.16,0
CUST_00670,Basic,Organic,39,7,208.76,1
CUST_00671,Premium,Email Marketing,33,7,1978.7,0
CUST_00672,Standard,Email Marketing,21,2,539.53,0
CUST_00673,Basic,Facebook Ads,27,2,4372.48,0
CUST_00674,Standard,Organic,5,4,2627.07,0
CUST_00675,Premium,Email Marketing,40,2,2377.63,0
CUST_00676,Premium,Email Marketing,2,2,1217.29,0
CUST_00677,Premium,Google Search,22,0,1233.74,0
CUST_00678,Standard,Google Search,28,1,4494.92,0
CUST_00679,Basic,Facebook Ads,29,3,1237.98,0
CUST_00680,Basic,Facebook Ads,47,3,2204.72,1
CUST_00681,Premium,Facebook Ads,2,3,772.23,0
CUST_00682,Standard,Organic,40,7,4003.8,1
CUST_00683,Premium,Facebook Ads,34,7,2786.36,0
CUST_00684,Premium,Email Marketing,18,7,1251.35,0
CUST_00685,Premium,Organic,16,5,696.46,0
CUST_00686,Basic,Google Search,48,2,2015.4,0
CUST_00687,Premium,Google Search,36,0,2160.44,1
CUST_00688,Premium,Facebook Ads,38,6,3810.81,0
CUST_00689,Premium,Organic,28,3,3350.22,0
CUST_00690,Standard,Facebook Ads,9,1,3273.16,0
CUST_00691,Standard,Organic,31,5,2090.14,0
CUST_00692,Basic,Facebook Ads,32,5,166.52,1
CUST_00693,Premium,Facebook Ads,4,4,1518.3,0
CUST_00694,Standard,Organic,7,2,362.06,1
CUST_00695,Standard,Organic,19,1,1864.16,0
CUST_00696,Basic,Facebook Ads,12,5,90.15,1
CUST_00697,Premium,Organic,6,6,2246.76,0
CUST_00698,Basic,Google Search,13,6,170.22,1
CUST_00699,Premium,Google Search,4,7,2032.46,0
CUST_00700,Premium,Facebook Ads,22,4,3552.56,0
CUST_00701,Standard,Email Marketing,26,5,468.29,0
CUST_00702,Standard,Google Search,45,0,1708.0,0
CUST_00703,Basic,Email Marketing,37,6,195.95,1
CUST_00704,Standard,Email Marketing,38,0,2248.88,0
CUST_00705,Premium,Google Search,24,0,2395.85,0
CUST_00706,Basic,Facebook Ads,9,6,102.55,0
CUST_00707,Standard,Organic,47,5,3707.51,1
CUST_00708,Basic,Organic,23,5,66.88,0
CUST_00709,Basic,Facebook Ads,13,5,100.74,1
CUST_00710,Standard,Google Search,14,1,3529.07,0
CUST_00711,Premium,Google Search,2,5,3156.07,0
CUST_00712,Premium,Google Search,2,4,3583.66,0
CUST_00713,Premium,Google Search,2,4,3837.78,0
CUST_00714,Standard,Google Search,21,7,2202.82,0
CUST_00715,Standard,Google Search,17,6,3770.48,0
CUST_00716,Premium,Google Search,9,0,2327.05,0
CUST_00717,Premium,Email Marketing,37,3,581.8,0
CUST_00718,Standard,Facebook Ads,29,5,NaN,0
CUST_00719,Basic,Organic,5,1,1094.12,0
CUST_00720,Standard,Facebook Ads,47,0,3002.69,0
CUST_00721,Standard,Google Search,35,3,1520.85,0
CUST_00722,Premium,Facebook Ads,32,6,3216.39,0
CUST_00723,Premium,Facebook Ads,24,7,801.37,0
CUST_00724,Basic,Organic,39,5,166.97,1
CUST_00725,Basic,Facebook Ads,5,7,337.96,1
CUST_00726,Basic,Organic,15,7,348.16,1
CUST_00727,Standard,Facebook Ads,34,0,3038.18,0
CUST_00728,Standard,Organic,16,4,3102.85,0
CUST_00729,Standard,Google Search,33,7,868.71,0
CUST_00730,Basic,Facebook Ads,4,6,294.37,1
CUST_00731,Premium,Email Marketing,18,0,4489.04,0
CUST_00732,Premium,Facebook Ads,21,5,4180.46,0
CUST_00733,Standard,Email Marketing,40,2,2619.25,0
CUST_00734,Standard,Organic,36,6,1286.8,1
CUST_00735,Basic,Facebook Ads,29,4,486.54,0
CUST_00736,Premium,Google Search,30,2,3595.53,0
CUST_00737,Basic,Facebook Ads,32,1,4194.26,0
CUST_00738,Standard,Google Search,30,6,1992.47,0
CUST_00739,Premium,Organic,24,3,2228.39,0
CUST_00740,Basic,Google Search,12,2,492.66,0
CUST_00741,Basic,Google Search,15,2,890.63,0
CUST_00742,Premium,Email Marketing,5,7,3981.34,0
CUST_00743,Premium,Google Search,28,3,2387.82,0
CUST_00744,Premium,Google Search,15,2,705.25,0
CUST_00745,Premium,Organic,38,1,2254.11,0
CUST_00746,Basic,Google Search,13,3,4414.43,0
CUST_00747,Standard,Email Marketing,2,4,189.07,0
CUST_00748,Premium,Facebook Ads,27,2,3484.71,1
CUST_00749,Premium,Email Marketing,37,1,3998.64,0
CUST_00750,Standard,Email Marketing,34,UNKNOWN,312.43,0
CUST_00751,Standard,Google Search,30,2,2107.45,0
CUST_00752,Premium,Email Marketing,8,0,4099.24,0
CUST_00753,Standard,Organic,14,2,1992.2,0
CUST_00754,Basic,Organic,23,4,1527.53,0
CUST_00755,Standard,Email Marketing,47,3,1465.95,0
CUST_00756,Standard,Facebook Ads,44,1,4057.74,0
CUST_00757,Standard,Google Search,2,4,1956.46,0
CUST_00758,Basic,Google Search,17,4,4014.02,0
CUST_00759,Premium,Google Search,30,5,680.2,0
CUST_00760,Basic,Facebook Ads,12,6,391.67,1
CUST_00761,Standard,Organic,28,7,2270.24,0
CUST_00762,Premium,Facebook Ads,23,4,2516.27,1
CUST_00763,Standard,Email Marketing,17,3,4397.72,0
CUST_00764,Basic,Facebook Ads,44,2,436.18,0
CUST_00765,Basic,Facebook Ads,27,0,2314.58,1
CUST_00766,Standard,Facebook Ads,15,4,1123.73,0
CUST_00767,Basic,Organic,36,2,2675.0,0
CUST_00768,Premium,Google Search,8,4,2241.44,0
CUST_00769,Premium,Google Search,44,4,1954.27,0
CUST_00770,Basic,Organic,14,6,335.84,1
CUST_00771,Standard,Organic,14,5,1259.83,0
CUST_00772,Standard,Email Marketing,46,1,578.84,0
CUST_00773,Basic,Google Search,6,2,3835.3,0
CUST_00774,Premium,Organic,41,1,1621.2,0
CUST_00775,Premium,Google Search,22,6,2697.28,0
CUST_00776,Premium,Google Search,7,2,2092.51,0
CUST_00777,Standard,Facebook Ads,46,0,3804.31,0
CUST_00778,Basic,Organic,2,3,3460.82,0
CUST_00779,Basic,Organic,32,6,134.66,1
CUST_00780,Premium,Google Search,1,3,476.05,0
CUST_00781,Premium,Facebook Ads,1,4,1676.54,0
CUST_00782,Standard,Email Marketing,33,7,2780.66,0
CUST_00783,Premium,Facebook Ads,7,6,1812.5,1
CUST_00784,Standard,Facebook Ads,15,2,3711.94,0
CUST_00785,Standard,Facebook Ads,23,1,582.42,0
CUST_00786,Basic,Google Search,4,6,318.17,1
CUST_00787,Basic,Facebook Ads,44,5,222.44,1
CUST_00788,Premium,Google Search,8,4,3483.8,0
CUST_00789,Standard,Google Search,40,7,1211.99,0
CUST_00790,Premium,Email Marketing,6,2,1101.8,0
CUST_00791,Premium,Google Search,38,UNKNOWN,3847.66,0
CUST_00792,Standard,Google Search,37,5,NaN,0
CUST_00793,Premium,Google Search,13,2,4027.65,0
CUST_00794,Basic,Email Marketing,35,1,1604.99,1
CUST_00795,Standard,Organic,8,7,4320.66,0
CUST_00796,Basic,Google Search,28,7,170.76,0
CUST_00797,Standard,Facebook Ads,9,4,400.29,0
CUST_00798,Standard,Organic,14,0,2837.67,0
CUST_00799,Basic,Email Marketing,18,2,553.27,0
CUST_00800,Basic,Email Marketing,28,1,3554.22,0
CUST_00801,Premium,Email Marketing,27,6,2868.5,0
CUST_00802,Standard,Organic,21,4,3240.87,0
CUST_00803,Standard,Google Search,17,UNKNOWN,2280.33,0
CUST_00804,Standard,Organic,10,0,1211.83,0
CUST_00805,Basic,Organic,2,0,2258.55,1
CUST_00806,Standard,Facebook Ads,45,4,870.42,0
CUST_00807,Basic,Google Search,2,7,148.76,1
CUST_00808,Basic,Email Marketing,12,6,160.9,1
CUST_00809,Basic,Facebook Ads,44,3,331.48,0
CUST_00810,Premium,Facebook Ads,10,4,4399.31,0
CUST_00811,Standard,Organic,41,5,2183.94,0
CUST_00812,Premium,Organic,17,4,1110.29,0
CUST_00813,Premium,Email Marketing,47,2,1879.44,0
CUST_00814,Premium,Facebook Ads,36,7,3877.53,0
CUST_00815,Basic,Organic,15,2,3610.72,0
CUST_00816,Basic,Google Search,1,6,81.96,1
CUST_00817,Basic,Email Marketing,30,2,3297.37,0
CUST_00818,Premium,Google Search,24,7,1720.53,0
CUST_00819,Standard,Facebook Ads,24,7,903.98,1
CUST_00820,Standard,Facebook Ads,31,4,3814.04,1
CUST_00821,Basic,Facebook Ads,42,0,2002.13,1
CUST_00822,Premium,Google Search,46,3,621.18,0
CUST_00823,Basic,Google Search,46,1,4247.12,0
CUST_00824,Basic,Organic,28,5,54.62,1
CUST_00825,Standard,Google Search,10,5,2022.45,0
CUST_00826,Basic,Organic,40,5,76.26,1
CUST_00827,Premium,Email Marketing,5,4,2551.14,0
CUST_00828,Standard,Facebook Ads,42,5,970.89,0
CUST_00829,Premium,Google Search,18,1,2001.36,0
CUST_00830,Basic,Email Marketing,32,6,313.56,1
CUST_00831,Standard,Google Search,28,7,739.73,0
CUST_00832,Premium,Organic,45,7,3367.55,0
CUST_00833,Standard,Facebook Ads,11,4,2250.62,0
CUST_00834,Premium,Email Marketing,10,7,4355.44,0
CUST_00835,Standard,Email Marketing,23,UNKNOWN,2223.45,0
CUST_00836,Basic,Email Marketing,16,0,1944.75,0
CUST_00837,Basic,Facebook Ads,16,2,1499.83,0
CUST_00838,Standard,Organic,23,7,2073.57,0
CUST_00839,Basic,Google Search,45,7,108.72,1
CUST_00840,Basic,Organic,13,UNKNOWN,166.06,0
CUST_00841,Basic,Facebook Ads,40,3,4097.87,0
CUST_00842,Basic,Facebook Ads,16,3,1772.44,0
CUST_00843,Standard,Google Search,13,5,2102.98,0
CUST_00844,Standard,Email Marketing,7,3,1392.33,0
CUST_00845,Basic,Facebook Ads,48,4,1147.31,0
CUST_00846,Premium,Email Marketing,47,3,3460.99,0
CUST_00847,Premium,Organic,21,5,332.1,0
CUST_00848,Basic,Email Marketing,34,2,3188.9,0
CUST_00849,Standard,Organic,10,7,2658.47,1
CUST_00850,Premium,Facebook Ads,7,4,215.16,0
CUST_00851,Basic,Facebook Ads,6,6,387.29,1
CUST_00852,Premium,Organic,35,6,395.62,0
CUST_00853,Standard,Facebook Ads,8,1,1809.17,0
CUST_00854,Basic,Organic,14,0,2910.11,0
CUST_00855,Basic,Google Search,47,1,1400.77,1
CUST_00856,Standard,Organic,29,2,346.47,0
CUST_00857,Standard,Email Marketing,27,0,3507.31,0
CUST_00858,Basic,Google Search,24,2,456.8,0
CUST_00859,Premium,Facebook Ads,29,7,764.92,0
CUST_00860,Premium,Email Marketing,19,5,1195.83,1
CUST_00861,Standard,Email Marketing,36,3,1012.8,0
CUST_00862,Standard,Organic,14,6,1964.72,0
CUST_00863,Basic,Organic,20,7,106.89,1
CUST_00864,Basic,Email Marketing,39,0,3722.93,0
CUST_00865,Premium,Google Search,18,2,2934.39,0
CUST_00866,Standard,Organic,23,7,3092.4,0
CUST_00867,Basic,Google Search,37,4,1691.91,0
CUST_00868,Basic,Facebook Ads,13,5,227.54,1
CUST_00869,Premium,Facebook Ads,26,4,3254.18,0
CUST_00870,Basic,Facebook Ads,45,1,1808.35,0
CUST_00871,Standard,Email Marketing,47,1,452.27,0
CUST_00872,Basic,Email Marketing,48,6,109.22,1
CUST_00873,Standard,Facebook Ads,30,1,1792.41,0
CUST_00874,Standard,Google Search,47,6,1221.84,0
CUST_00875,Basic,Facebook Ads,2,4,3849.91,0
CUST_00876,Standard,Organic,16,6,2754.72,0
CUST_00877,Basic,Google Search,28,7,81.62,1
CUST_00878,Premium,Google Search,23,7,3536.93,0
CUST_00879,Basic,Facebook Ads,5,7,278.23,1
CUST_00880,Standard,Google Search,6,4,4363.67,0
CUST_00881,Basic,Facebook Ads,2,7,146.96,1
CUST_00882,Basic,Email Marketing,46,0,3559.49,0
CUST_00883,Standard,Google Search,47,0,NaN,0
CUST_00884,Basic,Facebook Ads,6,7,115.02,1
CUST_00885,Basic,Google Search,44,2,1244.29,0
CUST_00886,Standard,Organic,10,7,2305.27,1
CUST_00887,Standard,Organic,26,7,1608.03,0
CUST_00888,Basic,Google Search,13,5,356.82,0
CUST_00889,Basic,Email Marketing,32,0,3860.03,0
CUST_00890,Basic,Email Marketing,33,0,4144.0,0
CUST_00891,Premium,Organic,5,0,4132.24,0
CUST_00892,Standard,Organic,23,3,3936.37,0
CUST_00893,Basic,Facebook Ads,25,5,271.7,1
CUST_00894,Basic,Facebook Ads,24,1,1828.37,0
CUST_00895,Basic,Organic,30,0,1832.02,0
CUST_00896,Basic,Email Marketing,16,3,1755.56,0
CUST_00897,Premium,Email Marketing,40,0,3696.48,0
CUST_00898,Standard,Facebook Ads,18,3,4387.45,0
CUST_00899,Basic,Organic,19,1,4498.51,0
CUST_00900,Basic,Email Marketing,30,6,395.13,1
CUST_00901,Premium,Google Search,43,7,652.52,0
CUST_00902,Premium,Facebook Ads,36,1,1657.59,0
CUST_00903,Standard,Email Marketing,13,5,1579.11,0
CUST_00904,Premium,Organic,19,6,3551.86,0
CUST_00905,Standard,Organic,33,3,3930.64,0
CUST_00906,Basic,Google Search,47,3,2434.25,0
CUST_00907,Standard,Organic,6,5,2868.37,0
CUST_00908,Standard,Email Marketing,36,0,431.25,0
CUST_00909,Basic,Organic,23,6,235.46,1
CUST_00910,Basic,Email Marketing,7,2,1670.52,0
CUST_00911,Basic,Organic,14,6,93.5,1
CUST_00912,Standard,Organic,32,1,4284.87,0
CUST_00913,Basic,Organic,5,7,282.45,1
CUST_00914,Standard,Email Marketing,40,0,4195.38,0
CUST_00915,Premium,Email Marketing,16,2,1963.15,0
CUST_00916,Basic,Organic,11,1,2837.82,0
CUST_00917,Basic,Organic,3,0,1893.26,0
CUST_00918,Standard,Email Marketing,23,4,3376.66,0
CUST_00919,Premium,Organic,40,2,4064.22,0
CUST_00920,Basic,Google Search,29,4,1562.78,0
CUST_00921,Premium,Facebook Ads,38,2,3869.16,0
CUST_00922,Premium,Organic,25,6,1232.92,0
CUST_00923,Premium,Organic,45,4,4389.06,0
CUST_00924,Basic,Email Marketing,4,2,2768.79,0
CUST_00925,Standard,Facebook Ads,26,0,1603.88,0
CUST_00926,Standard,Google Search,3,2,2560.86,0
CUST_00927,Basic,Email Marketing,7,3,747.57,0
CUST_00928,Standard,Facebook Ads,18,3,251.6,0
CUST_00929,Basic,Google Search,44,7,264.35,0
CUST_00930,Standard,Email Marketing,3,2,4407.64,0
CUST_00931,Premium,Email Marketing,47,5,594.46,0
CUST_00932,Premium,Email Marketing,18,2,1900.96,0
CUST_00933,Premium,Google Search,29,2,408.14,0
CUST_00934,Premium,Organic,25,4,645.93,0
CUST_00935,Basic,Google Search,27,7,376.21,1
CUST_00936,Basic,Facebook Ads,27,5,372.59,1
CUST_00937,Premium,Organic,28,2,3867.75,0
CUST_00938,Standard,Email Marketing,25,1,4085.76,0
CUST_00939,Standard,Organic,23,6,2983.01,0
CUST_00940,Standard,Facebook Ads,8,3,2512.32,0
CUST_00941,Standard,Facebook Ads,24,7,617.31,0
CUST_00942,Premium,Organic,29,3,3967.14,1
CUST_00943,Standard,Email Marketing,23,7,2521.33,0
CUST_00944,Standard,Email Marketing,3,5,2770.15,0
CUST_00945,Standard,Email Marketing,25,5,3085.64,0
CUST_00946,Standard,Email Marketing,32,7,1447.29,0
CUST_00947,Basic,Email Marketing,12,0,937.58,0
CUST_00948,Basic,Email Marketing,44,5,261.5,1
CUST_00949,Standard,Email Marketing,29,4,4071.12,0
CUST_00950,Premium,Facebook Ads,20,4,1525.16,0
CUST_00951,Premium,Google Search,8,1,3731.76,0
CUST_00952,Premium,Google Search,36,7,2019.52,0
CUST_00953,Standard,Google Search,25,6,806.4,0
CUST_00954,Standard,Facebook Ads,10,0,3387.4,0
CUST_00955,Premium,Organic,45,6,4318.92,0
CUST_00956,Standard,Email Marketing,42,6,306.23,0
CUST_00957,Basic,Google Search,40,3,4117.09,0
CUST_00958,Basic,Google Search,41,6,223.56,1
CUST_00959,Standard,Organic,14,3,1192.67,0
CUST_00960,Standard,Google Search,40,1,4279.91,1
CUST_00961,Premium,Google Search,28,3,1110.98,0
CUST_00962,Basic,Organic,25,1,2384.2,0
CUST_00963,Standard,Email Marketing,26,4,2503.68,0
CUST_00964,Basic,Google Search,16,1,4148.89,0
CUST_00965,Premium,Google Search,42,5,3787.9,0
CUST_00966,Premium,Google Search,31,4,1120.65,0
CUST_00967,Standard,Email Marketing,20,6,3814.51,0
CUST_00968,Basic,Facebook Ads,46,3,320.15,0
CUST_00969,Basic,Facebook Ads,18,5,269.1,1
CUST_00970,Standard,Google Search,33,7,2159.86,0
CUST_00971,Basic,Organic,32,3,3803.12,1
CUST_00972,Premium,Organic,44,7,3553.32,0
CUST_00973,Premium,Email Marketing,44,1,1972.13,0
CUST_00974,Basic,Email Marketing,15,1,2840.19,0
CUST_00975,Premium,Facebook Ads,31,4,1173.21,0
CUST_00976,Basic,Facebook Ads,22,5,295.39,1
CUST_00977,Basic,Google Search,26,1,2719.88,1
CUST_00978,Standard,Organic,2,2,661.03,0
CUST_00979,Premium,Organic,18,2,1190.93,0
CUST_00980,Basic,Google Search,4,6,223.44,1
CUST_00981,Standard,Organic,19,7,1385.54,0
CUST_00982,Standard,Organic,15,7,593.0,0
CUST_00983,Premium,Email Marketing,42,0,2023.61,0
